1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
106.87609816300836;104.7629496432405;101.13993685494978;107.5742056988239;109.68675947406193
104.48170428086051;104.78759106343149;99.95688233166743;105.01134220454777;110.38647013391876
105.75208601666618;105.1559119525832;103.17885012874792;106.42397696532663;107.85396632219292
105.41129124686596;105.2787581454088;103.08495066373163;107.83920668315595;107.43957559357098
106.55513570069431;104.6414203519625;101.97793675920157;106.72633437273608;107.75496565513788
105.97882398606369;106.13060879764652;99.94296713388556;106.44178498514007;110.11453428834707
106.1006484527516;104.59985636237028;101.64095898583095;106.22009666802956;108.48674751268663
106.28297388452455;105.83704062874813;101.87483855203115;105.01455005068816;107.90052238989009
106.5237188179413;105.27388529391823;100.99505595855963;108.66174625122602;110.18922818014272
105.6623067094565;102.6847201200469;100.57456320666452;108.80974725813068;108.84900579562706
105.85939267622088;105.20507518949064;100.08399066445259;106.68871436098615;107.87733009782451
106.77992094189042;104.95106493537683;103.54502951718916;105.93072474583664;106.2506049920781
106.47117012518521;105.20422269268282;102.10877050664192;105.8441029962058;110.1681396847893
106.00090899151121;104.1716409802684;99.63624178884085;106.66963326368919;108.99982029066443
104.71416717319654;104.25603621438636;99.51523244727926;107.03534240811344;107.65590029988822
107.4511040821916;105.47058257956766;101.4631406680062;107.23451233047808;107.95979492450827
105.1128600065018;103.6651733675012;101.7485861821502;105.35677625464892;110.68590290150057
105.31891027431566;105.03823875263045;100.4887062566116;108.57442837527195;108.61133180898466
106.71939159576976;105.49547837929724;101.56469958989088;106.72306106498644;109.52186690022265
106.17339740482343;106.02654704145701;101.37404434021578;108.01890110795044;108.58624516010535
103.78457760049992;103.56971534514312;100.10960671907965;107.44102512168101;109.34955036477702
106.24224860117272;104.69431408889628;102.97334782398308;106.34780266533012;108.74051661438337
105.76329319453691;103.96287945565945;101.09864738234751;107.76414179533751;108.98668793737015
106.25562524021765;103.58621017309477;100.96041367426758;107.34848467831705;109.94816060619243
107.29828230432337;106.88313865258816;101.08236864196735;107.42299416618843;109.11904915686962
106.96000610856888;105.92066595617132;101.44752770496996;106.57160050446105;110.48371796221772
106.54303252424316;104.49969936128905;103.89033862533964;107.4517295545748;111.38435554348948
105.86780424638503;106.44711044350784;102.2250036972328;107.40693857239825;107.68849289850569
106.89271175297115;103.06263555181762;101.21138744467207;106.87931845587536;108.22177689356806
104.25299138093479;104.73880394808916;101.7329590058538;107.28925808567364;110.37888223526457
106.578797334313;103.17167078326159;100.80750750790608;108.11700709886952;110.22282978122118
105.89172209255213;104.99719684085012;100.32307257262478;106.91338800204741;108.50524259604315
106.14357399377658;102.66963737125624;100.25047791785336;107.89213307217392;109.42102807028559
106.41605198431809;105.42393723702149;102.72575192163994;105.50794622886215;107.87121232596306
105.88722346454618;104.90754547711569;100.56875951012665;107.55205286278044;109.46844238297652
105.53307648442755;106.83583572926331;101.88702471116258;108.19353153560236;108.78430753233464
104.43445076360865;105.92275686382328;98.62667013338735;108.50376897933657;109.69196297574051
105.21849061697472;103.4834526660941;101.1905951183628;106.59327951318475;108.36643226800872
108.41104098186248;104.94785855049012;100.61392115554716;107.95539531254776;109.02180316575036
106.31187599363756;101.98561502539481;102.69103770286344;104.45229031336464;106.69121614771457
107.65038742469912;103.62056752242356;100.50688376230775;106.33912403285635;106.69436875538284
106.43610042195377;105.44845077782922;100.08413807887531;106.69733332151344;106.03178986080673
106.02188011817721;104.78903719125469;101.99008730790855;106.89887395200356;108.39337770939824
105.80031535943294;103.67658961888651;102.16394631432956;107.63235991371506;108.18397494480317
105.68530863648589;103.13837944014738;99.35140755607571;106.41941360184623;109.46804704108801
104.76005047829659;105.78962193636384;99.99342191607565;108.03748894166245;109.41960231241691
104.597522787173;104.76129714570548;102.22188473744326;107.27247321559057;109.83395638195715
106.89775825031529;104.21633610802364;101.45867004814056;105.4180437525177;110.07206706215887
106.40571561113435;104.72560930910618;102.44293451091171;105.24109805448559;108.4465478813413
104.78978448529081;102.6383375676698;101.43572768946736;107.39625289908884;106.98819375686593
107.65892706097904;102.41712348316223;100.79314470909134;106.13909634356831;108.9548951454513
104.73285888596035;104.47762287915094;100.8492872235648;107.92041410270193;109.92828457104464
105.21018996500128;105.08654726137743;101.91809965692008;106.61219660300553;108.80810893030758
104.24127237522505;104.69477814034866;99.84827165665985;106.22942746544099;108.58700924969295
105.22074538369505;104.65366538048323;101.09535636853182;106.98898461248362;109.52023664511805
106.0133552633707;107.58552662757769;100.30692127031709;108.67818111922323;111.63305048623245
106.48748390918688;103.89321277685266;102.75603602735256;106.42943229136878;108.25215389731056
105.27150281427713;103.71945894104107;101.80603618199859;108.48912073986756;110.10652597615756
107.24206225343201;105.60971965381785;102.0144706645172;106.93079681649223;109.09607984434349
105.40846645157505;104.4217169555598;101.65630534018905;106.8683411522434;109.01543175686828
105.60779442446936;104.85159965193212;101.32659424723116;106.43854670747473;109.14319976755098
104.44207904356311;102.91571563456957;99.78567743580601;107.6138274555215;107.7503795833233
106.37655801323456;104.41369111538185;102.491734229993;107.65824333378242;109.83560612226408
106.23682010162815;104.08718654954555;102.51594483258889;104.81688021169292;110.7405769548346
106.80000126513585;102.32110860227793;102.30879370479332;106.11639652103253;110.55024497252798
105.64302970533942;104.88147188521887;100.83678312528282;105.85214857454706;110.43000385816921
105.82788256511692;107.04061761160581;101.03461954611929;107.52073854619772;111.19893020356399
105.99606452762372;105.44337073429487;101.14541902794457;107.41116460915786;110.20873280442018
105.85335385213345;104.59707141022007;100.57151578234655;107.58601578256643;109.98090867483093
108.4252052035221;104.7544428332813;99.63004180747836;105.9726174643555;107.79160380764458
104.49883820224;105.3524369121531;101.66923732583678;106.07590334376057;108.97033774516136
107.61222010311657;105.3008130691012;101.28443514191892;107.0892006521347;108.73479480240195
106.41306750215963;104.29236502959658;100.19698195469078;109.08249227843088;111.56036661415537
103.4296781078812;105.37924093558458;100.81446433782943;106.26776587127249;108.51343470501892
103.48132916627856;104.335150338265;101.32631787075522;106.64201854542034;110.10874298148457
107.6488062325643;104.39933906300669;100.00409685395151;105.40320230791586;109.1585681210494
105.93299404344783;102.52075205134634;102.43796882131149;107.98369820382456;108.03594055645836
106.29977831114357;105.55240316883268;102.38249560090065;107.70868337897848;109.69761781858736
105.26065414519377;104.32779097810551;102.27403085200608;107.47227577336412;107.07015937911687
107.54639086393844;105.17013828446899;99.96530504966151;107.41912728776049;109.78585913661124
106.8172173960379;104.20349997254864;99.98325408239876;108.04507844619276;108.18872923036386
106.84499304337852;103.85201689031506;100.57937007846607;106.78011868403549;108.48346081580584
106.3006057339858;105.79945682523577;99.27968720640513;107.25544141496677;108.90114830287479
106.9587950107575;104.8105426975977;102.27528220311798;108.01254129244178;109.72709306431099
106.03448033394321;104.27815789430491;101.7427352069027;109.1559545226322;108.6064254463998
107.02330662024158;106.52438556529921;102.41370379424208;107.91929628842335;108.0824157204945
105.97507509598282;105.4309957840613;102.75324637839712;107.32897040249395;109.32128300929878
105.61784308936608;105.14473941041899;100.30757454729998;106.84831038438601;108.33207421924558
102.06950983518429;104.49076317915846;100.29250283659344;107.18981164744835;110.05403980517694
106.6613204264806;104.52302534166382;101.83497043408786;104.46255624086578;109.30471497609908
105.20895810144293;106.01107053210184;100.94107101970154;107.17640748175756;109.77070593553398
106.0854982567435;104.40969586749549;101.61485710853107;107.78288084570022;110.260380477136
108.03019988227531;104.83975612321257;101.68939202925941;106.63826405781307;107.59593258638492
105.7489954157349;103.64164926301186;101.24963645646908;107.93457792403092;108.66125814084556
105.5594878233558;104.92707482533785;102.10107964310156;108.91928213087697;110.26475404431184
105.95853990742657;106.1532419150894;102.13073269578643;107.18378074686008;111.0476779174995
106.10425906732505;105.54644694926701;101.37124079942758;105.61957245314122;109.18119887588614
105.2519570398822;102.90831798550973;98.74109788360876;107.03376116868084;110.53283006713423
105.65887708775902;103.80570316419632;99.91237606782042;106.06512078418905;108.17476448614657
105.79652292250046;103.66078848794365;100.9024818352602;107.3657493173124;107.91467442894104
106.20254253836436;103.215590275672;102.49150647198988;107.74071213067607;108.2138746438585
106.9979243487407;104.13246399007566;100.07661322238042;106.57780415764937;108.16016463661806
104.56654166269439;102.10586855399322;101.37497930403862;107.95717840632666;108.11626182259305
106.73224322405736;106.54679009631418;101.44339715008171;105.71292054922972;109.34861101852604
106.08984971856908;105.556334053522;101.9853297466892;107.86184865212671;110.59384262462257
104.93335609139044;102.94967338541514;101.50866807423552;107.9574042893886;108.21240211117164
106.74681188407395;104.5367488047103;101.1320585541319;108.45951529711536;107.9384369547152
107.21116599048328;102.98861128636395;102.29774435877708;105.78039545658764;109.61652268619785
105.9003094014204;104.58704014492213;101.23955969384414;106.0965190697992;106.82823906312672
105.32255768808795;104.74374203826856;101.64720586932268;107.18368479729268;108.81328185229265
107.7855267452674;106.34437484692975;102.72949543066892;106.77889037830464;108.68817610819909
103.72128236873621;105.56749187439813;102.87906845016312;107.7136967707872;109.74962400863615
106.17035856983904;106.55436799885624;99.37034302454481;106.75454730725832;107.23753756927307
105.7809957654776;104.2891548759522;101.9473381064372;107.03103529585421;109.52878353041493
106.06002061409006;103.76953708621221;100.66214807258892;107.6119576629286;108.49718257588155
107.57286474213707;104.72944940285801;101.1417635669983;108.05105138974683;108.60028771049643
106.05738965053403;105.06431005784874;100.01528445734623;108.53750818747123;108.55239668248952
105.6851110321398;102.5987151899891;101.92549300016012;106.56214113305306;109.03682894751623
108.16595209573505;105.06031877786728;100.38089461235565;107.41878581420383;109.46902772684886
105.53052498715259;104.12745610323923;101.43302903886723;107.1839432552479;107.45443413778463
106.54604890369636;104.78473053048774;100.30758769263723;107.24025765066408;108.83835800603364
105.8464051313244;105.63102631374392;99.07754428164542;104.81924207955934;108.53992788176771
105.00944660880245;106.03915534943594;99.44588758148109;107.53968220701479;107.12739569212809
107.74152230328501;103.36815588507126;99.85433884628227;106.79116130809328;109.32843577920978
107.56604192867505;104.07552923107019;100.45666295176242;107.75767867155344;109.88669954141622
105.98246055247908;104.46603614034679;102.38420951751505;109.40619442981587;109.77521454632574
107.67137064765177;103.88649498881806;100.07814588332174;107.15497663315041;109.67174080362801
103.69601302186385;103.64541397507514;102.78188711467631;107.31206846723025;110.29712131277141
107.02491350372458;104.9398262313637;101.02179217818805;108.83676852185872;110.13450435574958
107.59270346471358;104.18163484434844;102.01002702506919;107.24396673274185;108.24614680243424
104.67849736971691;105.38572558417269;100.26438600477712;108.23717008666756;109.3354489107534
106.03967181436485;105.43230703067628;100.25457293654934;107.48940824722678;107.50919307650207
107.05855651028507;102.57995251425423;101.4728835905086;106.4926318405621;108.00826563898329
105.41095046059526;105.20999419311072;101.61455902338194;104.29081205302273;110.82574759360818
105.65946555887218;104.51158786615179;102.48792056014202;106.03526825182415;107.85366632030924
105.53020701502508;104.51513695045055;101.7092219303783;106.77122771734078;106.64207473653799
104.58285691069298;104.30924526339413;101.07624481218305;108.50864173723284;107.74931087130965
105.67159739839667;105.2403420321442;100.97942245554756;106.81375430665493;107.55187408610632
103.99612059953975;102.40144550215751;100.41589815278692;106.28898867074842;108.75634981260781
104.77016105412537;104.40529764870966;101.2620008195306;108.90177268467305;109.94549650754965
104.7501070276054;104.79285946688377;101.72996876579501;106.66041631357227;107.71581093780138
107.76766229197527;104.01771729638516;102.19220373427292;105.67394726720666;108.9898420481509
105.12080047406505;104.59283126012458;100.78954823639464;107.81427073327356;110.50324431763435
107.23261720189348;103.14658960589178;100.40098332431567;106.396140448911;108.53060981250809
105.42121276338324;104.98589894996829;101.1944698221007;106.14998389760605;109.7334528479191
104.78695820170306;104.9341763152825;100.93455701149765;106.1940257621815;107.38101051857454
107.6251158648762;103.26160880544091;101.57636188154659;107.03387518641891;110.46261947633845
107.46442830281342;104.42337137147184;100.07921665407056;105.6482595689154;109.93280682168353
107.39642308964369;103.38370942908504;101.05013910936924;109.52664743981188;106.71453746735176
105.62134692075287;104.56907822387824;101.12214750042259;107.91693003590102;108.02812882274547
105.02107924773081;104.33148630777805;101.74925503800371;108.03584874935007;109.31549238366512
103.8723582904066;106.74998699914421;99.7553874030455;105.58719260258971;110.56289192225687
104.20227765189705;104.79476313812657;99.9411943345417;107.45491327591309;109.5771810180896
105.24823079339102;106.8222265501376;100.8858526499645;108.5003187843038;108.35579338699137
106.19156041959013;103.71117649720541;102.35989808058581;104.79266028857133;107.5792658079957
106.17279625821469;103.46563127821587;100.85378103166424;106.68053931198986;109.49990942002943
105.15663609867222;103.60875835852629;99.57798136611505;106.66963744581608;107.14328632031885
107.05295474296581;103.65415558857995;101.49618816476236;106.37326944758058;108.19290405888852
105.67554174677778;105.02283766918259;102.42456374810429;109.16386738425908;108.54554188824413
106.35894800408107;105.49064881635628;99.2931343732227;105.97704198604048;105.9134714276354
105.18038171308928;105.36899202998276;100.45481435538844;107.296725467716;109.33342826190928
104.18936082274858;105.08131134096384;100.52347009726317;105.99768489462362;108.57585868919732
104.75736828337578;104.17730710179278;101.40357441536464;107.0097754815124;109.24278876091928
106.21052292722568;103.02753602172429;99.79410475282577;106.41210765711511;109.4857290074463
105.21070584681631;104.0565472338188;100.96040055376766;106.51100304606442;106.59174402490706
106.93120662151532;102.61853791777851;98.63852581059768;105.13390099820623;108.99123931128624
106.61180811464298;105.37831236350078;100.00566658282736;106.21401667627678;107.17931615508283
106.17595833953354;105.46766907628073;101.54762323149578;106.1377348000863;110.1411157075272
108.1204679246089;105.85545801273342;101.26138003045831;106.68374922512147;107.61350052017453
107.67590668085748;103.83678465274829;100.18152144474804;106.73925637809243;108.10490723738913
106.69117951826895;103.65133735901962;101.06208392777071;106.44945304555323;111.1550146739202
104.36491959185899;104.66578585494658;101.4648565635589;107.8427923293216;109.71169380747452
105.29086701650246;103.70753085820014;99.38731970450596;107.10597264792422;110.35453367163454
106.65190734644173;103.75965980305351;101.66126997196669;106.74827159481926;108.53522510453459
105.87380428490314;104.18315971406142;102.10428080650864;106.70938754143671;107.25486158302726
105.93280574438744;104.0156594364278;101.28747895458149;110.61547811238395;108.26928449423687
104.84220969401787;106.10407947388792;101.70156406125393;106.74177087147898;106.91658911248564
105.66079813387877;105.28087201737249;102.21624104766529;107.15806712679804;109.56637689290356
105.12657740549969;103.24553174669373;101.36169689165185;107.29561971993144;109.74505989749107
107.7638294655296;106.10436942312214;100.88169184776608;108.09493110093435;107.79202206539586
106.88853682304924;103.22218924734787;100.85939749630978;107.78067112370657;110.14822524380779
107.50791085417507;104.67189085309678;101.76421142154844;106.90264400474597;109.7120529888204
104.98875972996159;104.7801250933906;101.08475909899258;104.60913428793594;110.04950125558555
106.98889603955236;104.22640477936243;100.73276762672192;106.14272660378693;107.74819430821807
104.52823024453484;103.67044543962187;100.24294006523708;107.39351296535106;109.89471017357374
106.36668056946226;103.4185453488003;99.79653410600456;106.82099340898485;110.26648495242328
106.40510380423576;106.37995993660765;101.90028314268677;106.3304052430478;108.8133771441159
106.86846098781832;104.3846520655658;102.03794859073663;106.37212211738884;109.53630384993265
107.27661304754758;105.77681446096304;99.95628990611013;106.53044739925728;110.02115444411281
105.45348043943409;103.81946154444036;100.11143408060856;106.18070873953077;107.03329626807287
106.87384788249248;100.96395196114204;100.3513201230762;107.68790337780192;110.52075380939232
105.03938686403583;106.64054820435;101.35649904287482;106.32758821346188;110.08574368017591
104.66777869354515;105.54746595079348;99.6311746116023;108.04968023873279;107.68829455248884
106.24591469577948;104.38854760650908;101.70949270252622;106.70180790324308;109.62991949399219
104.92166758344595;105.1528148036537;99.91412989431343;107.84502840689647;109.32651591184948
104.6625504931388;103.63058961263201;101.39591267137804;105.83729312058827;107.75940538023127
104.12305118243141;104.6586984873028;97.93868353773534;107.81917777411972;108.39627790786543
105.65041038647009;104.26661299549065;100.7373620676843;107.7601367151991;109.59868644692443
106.36513448475216;106.49270426431278;101.69893840757406;106.74893960723853;110.48288152612992
107.67422955661259;104.25522493588429;100.78633126723857;106.49374361617596;108.05344833669716
105.50663282806852;104.64635014143765;101.90408801691002;107.9171309962055;108.91879477873141
104.95750023420996;103.51266563482241;101.18783618191;107.16693114940594;108.67646654877393
107.94935149164571;102.76909326681213;100.517792917214;109.52649000343429;107.55948175468984
107.4282357120544;105.11497418255486;102.10881918098437;106.00311958038202;105.32299073519272
106.12552488292921;105.10874282436086;102.26487641423051;107.32392647843548;110.67281259280035
104.21446572970451;105.14026863958229;99.95876954774981;110.36076657656136;109.20243284562464
105.70961297539948;103.95026899675564;99.62291712908865;106.46410856988086;110.64440477878584
106.5974690736482;104.64026135420734;100.6156700708597;106.7368652415151;109.87968643104062
108.27810100856594;105.22584547591805;101.46273910148693;108.2832130788622;108.22007604212244
107.8178135449527;105.8688737868387;101.39706615139221;106.73980156265478;109.47215793647185
106.83008281791297;104.7037244108832;101.12419479928049;108.4685349801353;107.69430870935862
106.21957056694292;104.06298075976721;100.98924453908545;105.8936499247529;107.91109413081881
106.854114409762;102.66686809327423;102.65237094213991;105.19784509137907;110.00290732660065
105.69120706238228;105.83166340581968;100.11425797706328;107.48929803916205;109.86067619644464
105.98647378936873;106.45259694546701;100.4029156732486;106.13132898508005;109.18859393786708
104.43699858601428;105.59252648633041;100.2864484380477;106.35713984988311;109.70749484319799
106.87888533962807;105.16009321082441;101.99939117433462;107.84244273656023;110.38631991051645
106.09726381814451;102.29640189393801;102.19686798322384;106.51861594961477;109.54158349774008
104.04608210159132;102.95720210720309;100.83883418882814;106.93980690048706;107.63994154697822
106.0940421896847;104.5173298028938;102.4799757378033;106.43346603873016;109.30391715050024
104.89050212801126;105.51814470289692;102.00926787376804;106.0766384954936;109.62288594422522
105.46439153911032;106.0111833928474;101.77535900615857;106.26301327373785;107.24359494399864
105.94236315580577;105.37705696898001;101.41378307001202;106.62746801854205;107.9159977337761
106.4510344291782;106.14871945472632;99.06222931600095;106.33101489965769;108.70968017807802
105.66521436306714;105.28355405790609;100.74150470490578;107.3831738870928;109.9258241921205
105.1645161767078;102.84273636368084;99.36644624539012;107.23384483493551;109.53228502537735
104.86988986602196;106.99816960417202;100.83810151307213;106.34970314850644;110.14166993835263
106.56360510280749;104.3719449623574;100.65656849377672;106.36205228578608;105.97193280184231
106.01995573861514;106.19499218946629;101.86791379845421;106.94932299447444;108.64045094333702
104.29588922239417;104.844767196495;101.4838387944031;106.8193656336287;108.13139261775237
106.15490958590208;104.95418570203924;101.30802117064066;106.66942495031842;109.76574334993687
104.662499745925;103.4245265791136;102.47733993147051;106.10723164102478;111.34855970411745
106.28352495819452;103.95518392096407;102.3369591178059;106.59489539149062;108.03629495063326
106.92504408961071;106.36227334489878;100.63493612143564;106.57071519036064;110.1214932597574
103.87202606776995;104.15977639205587;99.5794422571145;105.0306270760652;109.58478355409365
107.04709412618494;105.57965942168283;101.61270822847608;106.27299486469448;109.3411192969334
108.33395091362448;102.28117677094922;101.8530536946127;106.94997372275714;107.04019643515402
104.91413463598556;105.17273632907816;100.19528109078587;107.07987453021;108.84847750234957
105.61024033770424;103.37188018965388;99.64502282830551;106.60398215454384;108.5239287554457
107.10164047123087;103.15547197533273;102.16301539979362;106.54928689494407;110.70115016391793
106.56630488978304;104.21344357251851;101.03809258592048;106.31508028168123;109.04302315775095
107.6823445234188;103.26974735640331;100.03428460729462;105.13336778189115;109.35102394297682
106.49800591606636;105.13898582319818;100.76185567034824;105.45820828299264;109.91353464454531
106.72477418943429;104.7434545024232;100.24445272156605;106.01847618292744;108.64744030744801
106.82831670942802;106.66386327980064;102.60517037799248;106.13361446799658;109.34481022127147
106.58152705767056;104.44654847905217;99.31392141307184;106.70259160351549;108.41072655674738
104.00923308611;104.87671634728208;100.46954138521927;107.53456298472686;108.54155076004518
105.70745438710311;103.70179775289449;102.65564708314672;106.6619542844535;107.56351476567892
104.36041017131485;105.46670275821049;99.18964566042662;107.38569352736134;108.51446184638952
105.94706925439152;104.97980260920164;100.8592799605515;108.20156881733207;108.20973509519848
105.71198628437138;104.70284872183348;99.51797374415918;106.13843692139565;109.98114663210708
104.77461650586794;106.07274250095449;100.78505213252056;107.05903773884745;106.8178608395517
105.2358526018688;104.70827120334404;100.5718584010062;105.88845011603053;107.18793772835964
106.09404529154871;102.82416744018415;103.17974143619493;104.456619844122;110.39564534147465
107.18274752654786;103.1223565695103;101.42238050873392;107.47971385109707;107.93179558721529
105.69635918224957;105.2203189235378;100.6385925549553;108.75369844538281;109.95743401619991
106.20383864273344;104.82287139683649;101.60999457778908;104.06649670721;109.82056986842207
105.55752493315092;103.4999449532247;101.39495858904756;107.58685632892934;109.52188669135735
106.03665190670593;104.31879541248409;100.67762264439057;105.06163466094029;111.69285995323172
104.91089690039787;103.8316856098198;101.22579893711256;105.97458880908691;108.23035723681105
105.6978835621112;104.50804529547041;99.68080288731993;107.01166625495097;108.51161265144863
105.63511268246857;104.81367279772488;100.80805844147486;108.54652297729857;106.82927605696571
104.77565750447451;105.778681847702;101.42309527727288;107.87285352216757;109.47141599714013
106.3765113088308;104.96790090278873;103.16453431559229;107.11655199372251;108.39472364025342
104.9763845643986;103.55307973821787;100.32914351095283;107.62023029152584;108.91923915401208
105.95205290164795;104.30028304143744;100.77378317809078;106.61467728451015;108.78517477379799
105.68949153750106;103.56862262438094;99.48874416603118;109.69267187404041;108.7128431415775
107.52954534036152;104.9717512614492;100.93287694714884;108.24562788958193;108.19764622218936
106.35503769002104;104.15042185244087;100.13501059787764;107.4913487900758;110.55389755298616
104.77208393933941;104.74474825906584;101.14285523966326;107.39157265950271;108.16390991714307
103.97832598543344;102.51994196164415;100.79255174971529;108.01227030359294;107.9064089164898
106.8128077368706;103.69457366078213;101.53090468286943;106.36714235918996;109.76315601063101
106.88776643267343;104.75056196268059;102.38520936335851;106.71293875097663;109.621331544683
105.70528450024868;103.855399454893;101.71376085922918;106.53903792015277;108.70441703231094
106.69038179156513;105.66677605389424;102.54218177119785;107.12107918352012;108.77687533603613
107.32327514692757;103.38640410801158;101.29034802974381;106.96021744601269;108.35531742279102
106.39755462984043;100.99038713576924;101.8189509627458;106.21452094589502;108.06946804786242
104.39472058515831;104.46033927897352;101.44852543371412;105.38645302598295;110.20011491185282
105.44560529626982;103.8763033812776;101.72168552088606;106.59580869753758;107.24294787636512
105.59608103721807;105.95395955135565;101.85952725478249;106.0753226081724;110.20495078949352
105.66133849540181;104.34477985295008;100.60874255857577;105.09900436419663;112.07447293746786
104.99925734519512;103.50038615975588;101.86930181377414;106.30867502160227;109.8797557019932
106.9006536389057;104.02992417904983;101.29266169561251;104.42908981529708;110.67425347597036
105.85464258045873;103.4596054698558;102.52069241819565;108.49416223192141;108.1573535239732
106.56636393218515;104.98635964142888;100.97646360733508;105.8919102096529;106.05212205889887
106.22984063390244;104.3525088151437;101.0449318422905;107.1388959928065;109.91963636386136
105.19655369901743;103.62744009330616;99.94481178786256;107.81966200567436;108.98649659114672
104.63789834315465;103.31641049665468;101.11925301560233;106.24017783230565;108.17437024112922
105.39995596891319;102.2987524823464;101.44169853575704;108.078458607458;107.53140389812157
106.99327476767805;104.22092770699776;100.52156546777658;106.07894888647397;109.11348132339964
105.48348034968666;105.80905028278832;99.76771928353294;106.64703364655827;109.92546972940936
104.63446054118842;105.06093386703579;102.00855024675562;106.3104274357268;107.46067416264229
105.50524164160379;103.2335511590234;101.64951288321545;107.44209196757194;108.90110424640791
107.33822329546072;104.59752274636551;99.15118366816091;104.12924995247495;108.75075746923919
106.48260216198068;106.06278328517344;102.28544814280943;107.00694406323895;109.09877975410109
107.87033677865514;105.11191070745028;101.73874137748864;104.92577177739037;107.9104452090678
106.03090718359414;105.45835854541552;99.82683405955694;104.93681434601255;109.16036923630718
104.06875823249193;103.14973295070179;99.3640180775143;105.87347299521208;111.11962646565472
105.25137295536993;104.93744293385885;99.93716699506932;108.54533135264204;109.53080723493456
106.71004089748043;102.89475905366258;102.47414727195059;106.08825032139728;109.61317688710551
106.33241599587772;105.15470233170464;102.70079545665614;106.87717012233976;110.47699517782101
106.0989277804344;104.87270485744273;99.83808852668504;108.27616336672844;109.06601411778429
108.18846465130513;102.53187345668587;99.52728871225577;107.06736414384844;107.96970797249857
106.39368006889923;104.85251642766295;99.30009474641524;106.67012408450329;109.68927225487032
106.45586947404864;105.00276992286624;101.48698531796995;106.934931475954;108.94261637168022
107.30777964547264;103.48521312087904;100.80051989299984;108.06766365784294;108.21310492370242
107.12249552916369;103.45737397431009;102.58270031435829;106.89644776975166;109.85223708208969
106.4716445339952;104.46427495033899;101.05217883607071;105.81389029464285;109.89164338688036
103.49096243446041;105.23925890639944;100.70162404801576;106.71096417184691;111.11515581340154
107.65290257930815;105.15084879910906;101.18546645994243;107.78926758634545;108.05231485218386
106.0723430491482;105.41945616052492;101.3583782483403;106.6675522206086;108.22245622051632
104.62525106200664;103.89677926169769;98.77804964775477;108.68737257747259;111.95983988182104
107.6770485786746;103.05506569574352;102.71116489156195;106.78124617334915;108.2727938804524
107.31934595768557;104.53861034038128;101.2210086068495;106.31681876724907;107.95186467972769
106.34118328035206;104.95013840885888;101.25683360575177;108.78516658065092;108.96653021984258
106.96303468539014;103.72172455911114;101.37931452434816;107.93647444969184;106.641602646259
106.65003450673174;105.3981949858387;100.03844735499253;106.03214640912424;108.94327700256838
105.06207169630986;103.95988338706141;100.62804225939077;105.42359119149286;109.15650633868596
107.05823830134987;103.24587778265914;99.3883285829722;107.56333614190625;108.94698558444999
106.36100186317069;103.41865411719574;102.81061786191259;105.78211342608637;109.0236527525752
105.56146263086563;103.32931386620365;99.80037636221472;107.92200372150228;106.89477008055358
104.45517503508341;102.45180803783668;99.81804018455558;105.88014619085712;108.65121563766537
106.90236022981848;104.1860957400788;98.63398348200829;105.03845274823759;107.36941157529004
105.95050878667222;104.88713879523236;100.35381939932094;108.14843596599;108.60897267857573
106.84994244212105;103.61998350687064;102.7971752356053;107.44442697737827;109.72990728578743
104.7660261533592;105.05901904924094;100.22542859899816;107.71568730340496;108.53071315620092
105.1766756607308;106.12501406858593;101.98250475241163;106.73821516653149;108.06574004485505
106.379217004801;104.87342256387585;100.60562830259823;106.28521244387508;108.07631427711463
106.00357011527386;104.48514523105221;99.83391429501026;107.34979246942724;109.31437113711466
104.87655977103329;104.33246215339216;100.22880863410514;106.99812627261532;109.51931074598842
104.1608337826508;104.48146413621313;102.24295691467476;107.3323747074462;106.37061706124796
106.133344783157;105.29981513188484;100.53121383642599;108.06874751536999;109.64534033621266
103.80621831747223;104.53172997653073;102.34037323627143;106.87751612523577;108.99289183130837
106.05263852154478;102.74766871918804;102.85800805485849;104.48786565456444;109.76253422640964
108.20558353892592;104.96277319325745;101.10580728573403;107.55357762993805;107.93525672543707
105.37656770035065;103.76498021653654;101.42846529441769;106.85653713960063;109.12031414072857
105.94350265037718;103.4904227026886;100.5960920291992;107.15748692389757;109.06588073914624
107.43765398851454;105.49165248598251;100.83612722139992;106.86967722656921;108.9973698616588
104.14541747641735;104.65644633850758;100.93161024323112;105.77275600594568;111.16458624010885
106.39823176997929;105.29083163078218;103.03585785024887;106.92818084827984;107.42743857042969
107.29479342292588;104.69361480647386;102.12303971938609;107.20255466710064;109.37456877981774
107.12129109311874;104.98097357529987;100.58975567913538;109.66237334671612;110.42272706251673
106.02454673127741;104.20459598378605;100.62370529284138;105.88842613908676;107.14188928149687
106.41301348147215;101.52921223998644;101.0823794030695;107.32613094004611;109.59928425297431
106.8971765611727;104.76920545290457;99.63485079222168;106.22272764036379;110.86841243122863
106.44633604009508;105.75727324250477;99.91526263594982;106.69518346430706;109.05602466312904
107.10339535477232;103.88373980325504;101.10053233426001;107.63844954508656;111.75133897416201
106.01119951491808;104.78124530092478;100.83343495442548;104.92658350848248;110.32081621360321
107.81355079356516;103.1219992473176;101.42528342728913;107.72756598283695;108.94025076844929
